athlete_id,name,born_date,born_country,NOC,country_noc
100841,Jozef Kalina,1924-11-22,SVK,Czechoslovakia,TCH
100843,Ute Wild,1965-06-14,GER,East Germany,GDR
100869,Dimitrios Taliadoros,1925-01-01,GRE,Greece,
100871,Jean Spanoudakis,1931-01-01,GRE,Greece,
100872,Konstantinos Papadimas,1932-01-01,GRE,Greece,
100874,Panagiotis Manias,1932-01-01,GRE,Greece,
100876,Stelios Arvanitis,1927-01-01,GRE,Greece,
100879,Enrico Pagani,1929-09-07,CHN,Italy,ITA
100897,Eliahu Amiel,1925-06-13,EGY,Israel,ISR
100898,Yehuda Gafni,1930-01-07,POL,Israel,ISR
100900,Mordechai Hefez,1930-02-17,EGY,Israel,ISR
100901,Ralph Klein,1931-06-29,GER,Israel West Germany,ISR
100903,Shimon Shelah,1932-03-19,LTU,Israel,ISR
100989,Natallia Ziatikova,1974-05-05,RUS,Belarus,BLR
100990,Vera Ziatikova,1974-05-05,RUS,Belarus,BLR
101059,Jake Fiala,1975-05-24,CZE,United States,USA
101076,Mikael Gayme,1979-10-22,VEN,Chile,CHI
101126,Sébastien Vassoney,1975-09-26,GBR,France,FRA
101156,Glynn Pedersen,1981-04-29,CAN,Great Britain,GBR
101162,Volha Nazarava,1977-08-27,RUS,Belarus,BLR
101167,Oksana Yakovlieva,1980-10-06,RUS,Ukraine,UKR
101181,Dijana Grudiček-Ravnikar,1978-06-04,CRO,Slovenia,SLO
101211,Rustam Valiulin,1976-06-24,RUS,Belarus,BLR
101243,Aljona Sawtchenko,1984-01-19,UKR,Germany Ukraine,GER
101244,Stanislav Morozov,1979-02-01,RUS,Ukraine,UKR
101249,Nataliya Ponomaryova,1982-08-13,RUS,Uzbekistan,UZB
101253,Artyom Znachkov,1979-01-19,RUS,Armenia,ARM
101259,Johan Rousseau,1978-10-08,SWE,France,FRA
101268,Chris Hoeger,1985-01-15,USA,Venezuela,VEN
101310,Alena Kaluhina,1972-05-22,RUS,Belarus,BLR
101322,Raman Viralaynen,1981-07-28,RUS,Belarus,BLR
101385,Yelena Khrustalyova,1980-09-28,RUS,Belarus Kazakhstan,BLR
101386,Yauheniya Kutsepalova,1978-06-07,RUS,Belarus,BLR
101396,Anastasia Oberstolz-Antonova,1981-10-12,RUS,Italy Russian Federation,ITA
101423,Olga Danilov,1973-11-27,UKR,Israel,ISR
101535,Michael Riegler,1979-07-17,SUI,Liechtenstein,LIE
101536,Andrey Drygin,1977-06-12,RUS,Tajikistan,TJK
101541,Lukáš Heřmanský,1980-08-24,SVK,Czechia,CZE
101543,Yevgeny Lalenkov,1981-02-16,UKR,Russian Federation,RUS
101567,Vladimir Grigoryev,1982-08-08,UKR,Russian Federation Ukraine,RUS
101573,Carolina Ruiz,1981-10-14,CHI,Spain,ESP
101580,Anna Zukal,1985-10-07,UZB,Russian Federation,RUS
101594,Christian Kaufmann,1976-09-09,AUT,Switzerland,SUI
101595,Vladimir Lebedev,1984-04-23,UZB,Russian Federation,RUS
101596,Dmitry Arkhipov,1981-04-01,UZB,Russian Federation,RUS
101600,Enver Ablaiev,1979-06-05,UZB,Ukraine,UKR
101602,Clyde Getty,1961-09-22,USA,Argentina,ARG
101612,Vitaliy Baranov,1975-01-18,UKR,Great Britain,GBR
101615,Kristin Fraser,1980-02-29,USA,Azerbaijan,AZE
101616,İqor Lukanin,1976-02-03,RUS,Azerbaijan,AZE
101619,Natalia Gudina,1977-11-11,UKR,Israel,ISR
101665,Kristina Bader,1981-11-10,UZB,Russian Federation,RUS
101684,Alex Coomber,1973-12-28,BEL,Great Britain,GBR
101694,Cindy Ninos,1972-03-27,USA,Greece,GRE
101700,Jeff Pain,1970-12-14,USA,Canada,CAN
101703,Willi Schneider,1963-03-12,ROU,Germany,GER
101715,Michael Voudouris,1960-03-26,USA,Greece,GRE
101722,Nika Fleiss,1984-12-14,SLO,Croatia,CRO
101727,Jeannette Korten,1976-01-31,SUI,Australia,AUS
101729,Vanesa Rakedzhyan,1976-07-31,FRA,Armenia,ARM
101731,Emma Furuvik,1981-10-01,SWE,Iceland,ISL
101733,Tamsen McGarry,1982-02-11,GBR,Ireland,IRL
101745,Kathrin Nikolussi,1978-06-04,AUT,Australia,AUS
101749,Jelena Lolović,1981-07-14,BIH,Serbia Serbia and Montenegro,SRB
101795,Giorgio Rocca,1975-08-06,SUI,Italy,ITA
101799,Alex Antor,1979-04-01,FRA,Andorra,AND
101814,Nikolai Hentsch,1983-08-10,SUI,Brazil,BRA
101816,Urs Imboden,1975-01-07,SUI,Republic of Moldova Switzerland,MDA
101828,Elbrus Isakov,1981-03-01,GEO,Azerbaijan,AZE
101841,Alexander Penna,1974-06-15,USA,Brazil,BRA
101847,Silvia Fontana,1976-12-03,USA,Italy,ITA
101852,Yuliya Soldatova,1981-05-17,RUS,Belarus,BLR
101857,Stephanie Zhang,1985-05-22,CHN,Australia,AUS
101859,Yulia Lebedeva,1978-02-26,RUS,Armenia,ARM
101887,Dmitry Styopushkin,1975-09-03,TJK,Russian Federation,RUS
101925,Dalibor Đurđić,1975-06-07,SRB,Serbia and Montenegro,SCG
101926,Rašo Vucinić,1982-09-01,SRB,Serbia and Montenegro,SCG
101927,Vuk Rađenović,1983-06-07,BIH,Serbia Serbia and Montenegro,SRB
101936,Charles Oula,1973-01-12,CIV,Monaco,MON
101943,Mariusz Musial,1978-01-01,POL,Norway,NOR
101951,Roman Gomola,1973-12-08,SVK,Czechia,CZE
101952,Sébastien Gattuso,1971-06-28,FRA,Monaco,MON
101957,Lascelles Brown,1974-10-12,JAM,Canada Jamaica,CAN
101958,Ioannis Leivaditis,1974-01-29,USA,Greece,GRE
101961,Dan Janjigian,1972-04-30,USA,Armenia,ARM
101962,Yorgo Alexandrou,1972-06-20,USA,Armenia,ARM
101966,Andrew McNeilly,1972-02-26,CAN,Trinidad and Tobago,TTO
101977,Siarhei Davydau,1979-03-02,RUS,Belarus,BLR
101980,Sergey Rylov,1975-11-19,RUS,Azerbaijan,AZE
101986,Sandra Laoura,1980-07-21,ALG,France,FRA
101987,Margarita Marbler,1975-07-16,RUS,Austria,AUT
102006,Avi Lund,1966-12-06,GRL,Denmark,DEN
102007,Lisa Richardson,1966-06-23,USA,Denmark,DEN
102016,Andrea Stock,1980-11-28,VEN,Germany,GER
102068,Lars Vågberg,1967-06-30,SWE,Norway,NOR
102099,Henna Savikuja,1978-03-28,SWE,Finland,FIN
102162,Emelie Berggren,1982-09-15,AUT,Sweden,SWE
102183,Kent Salfi,1971-06-10,USA,Austria,AUT
102201,Owen Nolan,1972-02-12,GBR,Canada,CAN
102233,Patrick Rolland,1979-06-07,CAN,France,FRA
102237,Wayne Hynes,1969-05-29,CAN,Germany,GER
102243,Martin Reichel,1973-11-07,CZE,Germany,GER
102251,Aleksandrs Beļavskis,1964-01-17,BLR,Latvia,LAT
102256,Aleksandrs Kerčs,1967-03-16,RUS,Latvia,LAT
102259,Andrejs Maticins,1963-01-30,RUS,Latvia,LAT
102262,Grigorijs Panteļejevs,1972-11-13,RUS,Latvia,LAT
102273,Ilya Kovalchuk,1983-04-15,RUS,ROC Russian Federation,ROC
102280,Oleg Tverdovsky,1976-05-18,UKR,Russian Federation,RUS
102281,Pavel Datsyuk,1978-07-20,RUS,ROC Russian Federation,ROC
102330,Ihor Chybirev,1968-04-19,RUS,Ukraine,UKR
102389,Carlos Wöbcken,1901-06-05,GER,Brazil,BRA
102401,Anoushirvan Nourian,1972-01-25,IRI,Australia Islamic Republic of Iran,AUS
102413,Bob Renney,1975-03-18,NZL,Australia,AUS
102423,David Bratton,1869-01-01,USA,United States,
102449,Anna Marejková,1933-10-24,SVK,Czechoslovakia,TCH
102450,Jana Labáková,1966-01-26,SVK,Czechoslovakia,TCH
102451,Uwe Preißler,1967-06-17,GER,East Germany,GDR
102481,Jiří Pecháček,1943-08-05,CZE,Czechoslovakia,TCH
102482,Caroline Hatlapa,1958-05-02,GER,Austria,AUT
102487,Josef Feistauer,1893-08-06,CZE,Czechoslovakia,TCH
102490,Pavol Svitana,1948-09-02,SVK,Czechoslovakia,TCH
102492,Matías Stinnes,1910-06-22,GER,Argentina,ARG
102494,Alfonso García,1906-01-01,MEX,Mexico,
102499,Abdul Aziz Wains,1932-01-01,IND,Pakistan,PAK
102506,Vladimír Kobranov,1927-10-04,CZE,Czechoslovakia,TCH
102513,Boris Romanov,1937-02-27,RUS,Soviet Union,URS
102523,Anton Ström,1910-07-30,SWE,Sweden,
102526,František Štika,1960-01-15,CZE,Czechoslovakia,TCH
102535,Christoforos Karolou,1901-01-01,GRE,Greece,
102562,Smith Streeter,1844-07-14,CAN,United States,USA
102607,Scott Talbot,1981-07-13,AUS,New Zealand,NZL
102614,Věra Drazdíková,1933-02-01,CZE,Czechoslovakia,TCH
102624,Percy Borucki,1929-07-22,POL,Germany West Germany,GER
102625,José Maria Ferreira,1900-01-01,POR,Portugal,
102628,Maria Giatrakou,1980-06-10,USA,Greece,GRE
102630,Sofia Smith,1978-11-18,FRA,Greece,GRE
102631,Bemba Stratakis,1978-09-12,USA,Greece,GRE
102635,Amalia Loseno,1982-01-12,USA,Greece,GRE
102636,Alexandra Kavvada,1983-08-01,USA,Greece,GRE
102674,Rhian Davies,1981-01-05,GBR,Australia,AUS
102701,Mamadi Berthe,1983-01-17,FRA,Mali,MLI
102707,Momo Sissoko,1985-01-22,FRA,Mali,MLI
102708,Jimmy Kébé,1984-01-19,FRA,Mali,MLI
102718, Zinha,1976-05-23,BRA,Mexico,MEX
102739,Nikolaos Mitrou,1984-07-10,SRB,Greece,GRE
102740,Giannis Taralidis,1981-05-17,UKR,Greece,GRE
102768,Nikola Milojević,1981-04-16,SRB,Serbia and Montenegro,SCG
102769,Bojan Neziri,1982-02-26,SRB,Serbia and Montenegro,SCG
102770,Milan Stepanov,1983-04-02,SRB,Serbia and Montenegro,SCG
102771,Đorđe Jokić,1981-01-20,SRB,Serbia and Montenegro,SCG
102772,Marko Baša,1982-12-29,SRB,Serbia and Montenegro,SCG
102773,Dejan Milovanović,1984-01-21,SRB,Serbia and Montenegro,SCG
102774,Andrija Delibašić,1981-04-24,MNE,Serbia and Montenegro,SCG
102775,Simon Vukčević,1986-01-29,MNE,Serbia and Montenegro,SCG
102776,Igor Matić,1981-07-22,SRB,Serbia and Montenegro,SCG
102777,Marko Lomić,1983-09-13,SRB,Serbia and Montenegro,SCG
102778,Srđan Radonjić,1981-05-08,MNE,Serbia and Montenegro,SCG
102779,Branimir Petrović,1982-06-26,SRB,Serbia and Montenegro,SCG
102780,Miloš Krasić,1984-11-01,KOS,Serbia and Montenegro,SCG
102781,Nikola Nikezić,1981-06-13,MNE,Serbia and Montenegro,SCG
102785,Alaeddine Yahia,1981-09-26,FRA,Tunisia,TUN
102786,Hocine Ragued,1983-02-11,FRA,Tunisia,TUN
102790,Wissem Ben Yahia,1984-09-09,FRA,Tunisia,TUN
102791, José Clayton,1974-03-21,BRA,Tunisia,TUN
102916,Moncef Zerka,1981-08-30,FRA,Morocco,MAR
102917,Jamal Alioui,1982-06-02,FRA,Morocco,MAR
102919,Farid Talhaoui,1982-02-10,FRA,Morocco,MAR
102921,Mehdi Taouil,1983-05-20,FRA,Morocco,MAR
102922,Oussama Souaidy,1981-08-25,FRA,Morocco,MAR
102924,Yazid Kaissi,1981-05-16,FRA,Morocco,MAR
102925,Azzeddine Ourahou,1984-08-12,FRA,Morocco,MAR
102950, Bosingwa,1982-08-24,COD,Portugal,POR
102953, Danny,1983-08-07,VEN,Portugal,POR
103016,Elizabeth Gómez,1981-09-21,USA,Mexico,MEX
103017,Rubí Sandoval,1984-01-18,USA,Mexico,MEX
103018,Mónica González,1978-10-10,USA,Mexico,MEX
103025,Dioselina Valderrama,1984-04-28,USA,Mexico,MEX
103028,Nancy Gutiérrez,1987-06-02,USA,Mexico,MEX
103044,Milan Biševac,1983-08-31,KOS,Serbia and Montenegro,SCG
103045,Goran Lovre,1982-03-23,CRO,Serbia and Montenegro,SCG
103046,Branko Lazarević,1984-05-14,SRB,Serbia and Montenegro,SCG
103051, Lourenço,1983-06-05,ANG,Portugal,POR
103100,Kim Wielens,1977-09-25,AUS,New Zealand,NZL
103111,Itoro Umoh,1977-02-21,USA,Nigeria,NGR
103112,Joanne Aluka,1979-04-26,USA,Nigeria,NGR
103117,M'fon Udoka,1976-06-16,USA,Nigeria,NGR
103136,Atalanti Tasouli,1976-09-28,USA,Greece,GRE
103141,Maria Samoroukova,1971-12-19,RUS,Greece,GRE
103142,Athina Christoforaki,1980-11-06,USA,Greece,GRE
103144,Oksana Rakhmatulina,1976-12-07,KAZ,Russian Federation,RUS
103164,Robin Francis,1982-04-20,RSA,Great Britain,GBR
103199,Andrei Capitanciuc,1985-05-28,MGL,Republic of Moldova,MDA
103205,Ben Labowitch,1980-07-01,AUS,New Zealand,NZL
103213,Mladen Tepavčević,1976-10-26,BIH,Serbia and Montenegro,SCG
103231,Lara Carroll,1986-12-08,GBR,Australia,AUS
103282,Ritz Correia,1981-12-31,PUR,United States,USA
103312,Anya Gostomelsky,1981-06-09,UKR,Israel,ISR
103322,Hannah McLean,1981-07-01,GBR,New Zealand,NZL
103323,Alexandra Putra,1986-09-20,POL,France Poland,FRA
103339,Marina Kuč,1985-06-20,GER,Montenegro Serbia and Montenegro,MNE
103348,Mirna Jukic,1986-04-09,SRB,Austria,AUT
103353,Vipa Bernhardt,1982-09-20,KSA,Germany,GER
103356,Paola Duguet,1987-10-01,USA,Colombia,COL
103371,Igor Erhartić,1984-01-29,SRB,Serbia and Montenegro,SCG
103395,Maksim Kuznetsov,1982-04-05,UKR,Russian Federation,RUS
103403,Igor Beretić,1981-05-31,SRB,Serbia and Montenegro,SCG
103412,Adam Mania,1983-08-31,USA,Poland,POL
103425,Mitja Zastrow,1977-03-07,GER,Netherlands,NED
103450,James Walsh,1986-12-23,USA,Philippines,PHI
103453,Nathaniel O'Brien,1983-03-03,USA,Canada,CAN
103500,Danil Haustov,1980-12-13,RUS,Estonia,EST
103502,Matthew Kidd,1979-10-27,EGY,Great Britain,GBR
103565,Kamran Panjavi,1975-02-06,IRI,Great Britain,GBR
103584,Michael Williamson,1981-02-05,GBR,Ireland,IRL
103652,Charly Wegelius,1978-04-26,FIN,Great Britain,GBR
103705,Christiane Soeder,1975-01-15,GER,Austria,AUT
103738,Jorge Oliver,1981-01-23,USA,Puerto Rico,PUR
103748,Yury Zakharov,1985-12-01,UZB,Kyrgyzstan,KGZ
103791,Nathalie Bernard,1985-08-17,RSA,New Zealand,NZL
103818,Nedžad Mulabegović,1981-02-04,BIH,Croatia,CRO
103821,Paval Lyzhyn,1981-03-24,RUS,Belarus,BLR
103823,Edis Elkasević,1983-02-18,BIH,Croatia,CRO
103853,Natallia Kharaneka-Mikhnevich,1982-05-25,RUS,Belarus,BLR
103854,Rony Bakale,1987-10-06,ROU,Congo,CGO
103877,Terrence Haynes,1984-10-05,CAN,Barbados,BAR
103879,Aloïs Dansou,1982-03-31,FRA,Benin,BEN
103891,Rad Aweisat,1986-10-27,ISR,Palestine,PLE
103907,Corney Swanepoel,1986-03-17,RSA,New Zealand,NZL
103921,Fran Adcock,1984-08-09,GBR,Australia,AUS
103923,Antonia-Athina Frai,1976-01-17,GER,Greece,GRE
103943,Vlada Ilyenko,1976-03-17,MDA,Russian Federation,RUS
103944,Nataliya Gaponovich,1972-10-25,UKR,Russian Federation,RUS
103958,Nike Kornecki,1982-08-18,ITA,Israel,ISR
103990,Kristen Kosmala,1968-02-09,PNG,Australia,AUS
104053,Tomislav Bašić,1975-01-09,BIH,Croatia,CRO
104082,Fraser Brown,1970-02-12,GBR,Ireland,IRL
104083,Christian Steiger,1978-05-05,BRA,Switzerland,SUI
104095,Félix Pruvot,1980-04-06,CIV,France,FRA
104097,Evangelos Cheimonas,1980-04-12,GER,Greece,GRE
104113,Sameera Al-Bitar,1990-02-21,JOR,Bahrain,BRN
104115,Christal Clashing O'Reilly,1989-09-08,CRC,Antigua and Barbuda,ANT
104117,Evelyn Otto,1989-03-24,FIJ,Palau,PLW
104142,Michelle Engelsman,1979-12-09,ARG,Australia,AUS
104194,Gabriella Bascelli,1982-08-19,RSA,Italy,ITA
104232,Rebecca Sattin,1980-10-29,SOL,Australia,AUS
104283,Romina Stefancic,1978-07-21,SLO,Canada,CAN
104311,Artour Samsonov,1980-09-09,RUS,United States,USA
104335,Barney Williams,1977-03-13,ARG,Canada,CAN
104358,Mahé Drysdale,1978-11-19,AUS,New Zealand,NZL
104399,Juliusz Madecki,1979-06-17,POL,Austria,AUT
104401,Veljko Urošević,1978-02-27,SRB,Serbia and Montenegro,SCG
104402,Nenad Babović,1976-01-02,SRB,Serbia and Montenegro,SCG
104403,Goran Nedeljković,1982-08-20,SRB,Serbia and Montenegro,SCG
104404,Miloš Tomić,1980-04-02,SRB,Serbia and Montenegro,SCG
104412,Bruno Mascarenhas,1981-07-16,POR,Italy,ITA
104423,Richard Archibald,1978-01-18,GBR,Ireland,IRL
104518,Jonno Devlin,1976-03-17,RSA,Great Britain Ireland,GBR
104519,Josh West,1977-03-25,USA,Great Britain,GBR
104523,Robin Bourne-Taylor,1981-07-22,CAY,Great Britain,GBR
104556,Guido Vigna,1969-06-15,SUI,Italy,ITA
104562,Taner Sağır,1985-03-13,BUL,Türkiye,TUR
104563,Oleg Perepechonov,1975-09-06,UZB,Russian Federation,RUS
104590,Julian McWatt,1978-12-27,GBR,Guyana,GUY
104591,David Matam,1975-06-05,CMR,France,FRA
104632,Oleksiy Kolokoltsev,1981-02-14,RUS,Ukraine,UKR
104639,Alan Naniyev,1978-10-03,RUS,Azerbaijan,AZE
104641,Akos Sandor,1977-12-11,HUN,Canada,CAN
104642,Mykola Hordiychuk,1983-02-05,RUS,Ukraine,UKR
104655,Əlibəy Səmədov,1982-03-26,RUS,Azerbaijan,AZE
104687,Svitlana Kashchenko,1968-12-16,RUS,Nicaragua,NCA
104691,Olena Kostevych,1985-04-14,RUS,Ukraine,UKR
104727,Lauryn Mark,1980-04-15,USA,Australia,AUS
104750,Abdullah Ustaoglu,1970-04-20,TUR,Germany,GER
104812,Francesc Repiso Romero,1964-01-27,ESP,Andorra,AND
104815,Glenn Kable,1963-05-04,AUS,Fiji,FIJ
104848,Sergey Polyakov,1968-01-22,UKR,Russian Federation,RUS
104886,Karin Ruckstuhl,1980-02-11,SUI,Netherlands,NED
104888,Svetlana Sokolova,1981-01-09,AZE,Russian Federation,RUS
104890,Véronique Mang,1984-12-15,CMR,France,FRA
104905,Bettina Müller,1973-07-12,GER,Austria,AUT
104909,Endurance Ojokolo,1975-09-29,GBR,Nigeria,NGR
104954,Diane Cummins,1974-01-19,RSA,Canada,CAN
104972,Tanya Blake,1971-01-16,GBR,Malta,MLT
104987,Elizabeth Zaragoza,1968-12-07,USA,El Salvador,ESA
104989,Elvan Abeylegesse,1982-09-11,ETH,Türkiye,TUR
104992,Margaret Maury,1974-05-15,KEN,France,FRA
105004,Cora Olivero,1978-08-28,ARG,Spain,ESP
105016,Yvonne Harrison,1975-12-02,USA,Puerto Rico,PUR
105017,Salhate Djamalidine,1978-12-23,FRA,Comoros,COM
105044,Sandrine Thiébaud-Kangni,1976-04-21,FRA,Togo,TOG
105045,Sanya Richards-Ross,1985-02-26,JAM,United States,USA
105069,Jillian Schwartz,1979-09-19,USA,Israel United States,ISR
105104,Christos Tsakmakis,1987-09-06,GER,Greece,GRE
105126,Benjamin Boukpeti,1981-08-04,FRA,Togo,TOG
105134,Dinko Mulić,1983-09-08,BIH,Croatia,CRO
105141,Chantal Meek,1978-12-19,GBR,Australia,AUS
105156,Jana Šmidáková,1983-11-06,CZE,Spain,ESP
105184,Mylanie Barré,1979-07-25,HUN,Canada,CAN
105250,Bartosz Wolski,1980-04-06,POL,United States,USA
105266,Richard Dalton,1979-08-27,IRL,Canada,CAN
105272,Maksym Prokopenko,1984-03-23,UKR,Azerbaijan Ukraine,AZE
105276,Tomasz Wylenzek,1983-01-09,POL,Germany,GER
105301,Fabienne Féraez,1976-08-06,FRA,Benin,BEN
105306,Céline Laporte,1984-12-07,FRA,Seychelles,SEY
105308,Jenny Kallur,1981-02-16,USA,Sweden,SWE
105311,Susanna Kallur,1981-02-16,USA,Sweden,SWE
105321,Reïna-Flor Okori,1980-05-02,GAB,Equatorial Guinea France,GEQ
105322,Irina Shevchenko,1975-09-02,KGZ,Russian Federation,RUS
105359,Marina Lapina,1981-03-06,RUS,Azerbaijan,AZE
105407,Luminita Zaituc,1968-10-09,ROU,Germany,GER
105415,Anna Pichrtová,1973-05-19,SVK,Czechia,CZE
105428,Simona Staicu,1971-05-05,ROU,Hungary,HUN
105446,Nadia Ejjafini,1977-11-08,MAR,Bahrain Italy,BRN
105451,Rakiya Maraoui-Quétier,1967-09-12,MAR,France,FRA
105473,Jaysuma Saidy Ndure,1984-01-01,GAM,Norway The Gambia,NOR
105476,Nabie Foday Fofanah,1980-02-08,SLE,Guinea,GUI
105487,Churandy Martina,1984-07-03,CUR,Netherlands Netherlands Antilles,NED
105488,Alexander Kosenkow,1977-03-14,KGZ,Germany,GER
105494,Carlos Abaunza,1986-01-11,CRC,Nicaragua,NCA
105504,Geronimo Goeloe,1981-11-18,CUR,Netherlands Antilles,AHO
105519,Andrew Howe,1985-05-12,USA,Italy,ITA
105532,Marco Giungi,1974-10-30,FIN,Italy,ITA
105535,Luke Adams,1976-10-22,TAN,Australia,AUS
105574,LeJuan Simon,1981-02-07,USA,Trinidad and Tobago,TTO
105575,Vitaly Moskalenko,1974-07-31,TKM,Russian Federation,RUS
105577,Roman Valiyev,1984-03-27,RUS,Kazakhstan,KAZ
105590,Dmitrij Val'ukevič,1981-05-31,RUS,Belarus Slovakia,BLR
105596,Nelson Évora,1984-04-20,CIV,Portugal,POR
105602,Mounir Yemmouni,1983-10-12,MAR,France,FRA
105604,Roberto Caracciolo Mandje,1982-03-07,ESP,Equatorial Guinea,GEQ
105614,Rashid Ramzi,1980-07-17,MAR,Bahrain,BRN
105623,Yaroslav Rybakov,1980-11-22,BLR,Russian Federation,RUS
105669,Chris Lloyd,1980-10-10,USA,Dominica,DMA
105674,Malachi Davis,1977-09-13,USA,Great Britain,GBR
105683,Leslie Djhone,1981-03-18,CIV,France,FRA
105685,Clinton Hill,1980-04-19,RSA,Australia,AUS
105718,Savvas Panavoglou,1974-08-14,UKR,Greece,GRE
105731,Pavel Potapovich,1980-11-26,BLR,Russian Federation,RUS
105733,Mustafa Mohamed,1979-03-01,SOM,Sweden,SWE
105770,Vitaly Smirnov,1978-10-25,RUS,Uzbekistan,UZB
105791,Bayano Kamani,1980-04-17,USA,Panama,PAN
105799,Edivaldo Monteiro,1976-04-28,GBS,Portugal,POR
105805,Nenad Lončar,1981-03-06,SRB,Serbia and Montenegro,SCG
105833,Sultan Tucker,1978-10-24,USA,Liberia,LBR
105836,Ronald Susilo,1979-06-06,INA,Singapore,SGP
105876,Stewart Carson,1976-06-12,GBR,South Africa,RSA
105877,Howard Bach,1979-02-22,VIE,United States,USA
105895,Hongyan Pi,1979-01-25,CHN,France,FRA
105897,Huaiwen Xu,1975-08-02,CHN,Germany,GER
105899,Jie Yao,1977-04-10,CHN,Netherlands,NED
105902,Wang Chen,1976-06-21,CHN,"Hong Kong, China",HKG
105903,Lenny Permana,1975-08-01,INA,Australia,AUS
105904,Marina Andrievskaia,1974-11-20,RUS,Sweden,SWE
105935,Victoria Wright,1974-05-01,BUL,France,FRA
105948,Hajnalka Király-Picot,1971-03-02,HUN,France,FRA
105949,Kamara James,1984-11-23,JAM,United States,USA
105976,Susanne König,1974-05-30,ROU,Germany,GER
105982,Yelena Jemayeva,1971-03-30,RUS,Azerbaijan,AZE
106016,Jason Dourakos,1983-12-07,GBR,Greece,GRE
106017,Sorel-Arthur Kembe,1975-11-05,HUN,Congo,CGO
106052,Yury Molchan,1983-04-08,MDA,Russian Federation,RUS
106069,Sven Schmid,1978-01-21,RSA,Germany,GER
106080,Oleh Shturbabin,1984-07-22,AZE,Ukraine,UKR
106093,Kate Allen,1970-04-25,AUS,Austria,AUT
106103,Sam Warriner,1971-08-01,GBR,New Zealand,NZL
106110,Tracy Looze,1973-08-16,AUS,Netherlands,NED
106122,Lucie Zelenková,1974-07-17,GER,Czechia,CZE
106123,Maxine Seear,1984-12-18,RSA,Australia,AUS
106153,Rustam Rahimov,1975-02-16,TJK,Germany,GER
106170,Bato-Munko Vankeyev,1977-02-04,RUS,Belarus,BLR
106176,Andrzej Liczik,1977-03-04,UKR,Poland,POL
106184,Khavazhi Khatsihau,1977-04-17,RUS,Belarus,BLR
106210,Vitali Tajbert,1982-05-25,KAZ,Germany,GER
106264,Patrick Bogere,1981-12-14,UGA,Sweden,SWE
106276,Vanes Martirosyan,1986-05-01,ARM,United States,USA
106289,Andre Berto,1983-09-07,USA,Haiti,HAI
106301,Jean Pascal,1982-10-28,HAI,Canada,CAN
106306,Andy Lee,1984-06-11,GBR,Ireland,IRL
106313,Lukas Wilaschek,1981-04-30,POL,Germany,GER
106331,Ilias Pavlidis,1978-05-04,RUS,Greece,GRE
106340,Aleksandr Alekseyev,1981-04-30,UZB,Russian Federation,RUS
106353,Adam Forsyth,1981-03-31,NZL,Australia,AUS
106355,Sergey Rozhnov,1982-09-19,RUS,Bulgaria,BUL
106365,Doug Hawke,1976-11-20,NZL,Tonga,TGA
106379,Sonya Chervonsky,1983-06-15,RUS,Australia,AUS
106380,Julia Matijass,1973-09-22,RUS,Germany,GER
106454,Vera Moskalyuk,1981-11-10,UKR,Russian Federation,RUS
106470,Tea Donguzashvili,1976-01-04,GEO,Russian Federation,RUS
106475,Savva Lika,1970-06-27,ALB,Greece,GRE
106482,Valeriya Zabruskova,1975-07-29,GER,Russian Federation,RUS
106487,Natallia Shymchuk,1981-10-01,BUL,Belarus,BLR
106518,Danylo Sapunov,1982-04-05,UKR,Kazakhstan Ukraine,KAZ
106569,Piotr Buciarski,1975-11-22,POL,Denmark,DEN
106573,Giovanni Lanaro,1981-09-27,USA,Mexico,MEX
106577,Alistair Cragg,1980-06-13,RSA,Ireland,IRL
106603,Achraf Tadili,1980-07-08,MAR,Canada,CAN
106619,Moise Joseph,1981-12-27,USA,Haiti,HAI
106633,Ramil Aritkulov,1978-03-01,TKM,Russian Federation,RUS
106638,Gary Reed,1981-10-25,USA,Canada,CAN
106639,Youssef Saad Kamel,1983-03-29,KEN,Bahrain,BRN
106683,Miloš Mijalković,1978-04-05,SRB,Serbia and Montenegro,SCG
106722,Morgan Endicott-Davies,1974-01-31,NZL,Australia,AUS
106723,Ilias Iliadis,1986-11-10,GEO,Greece,GRE
106731,Toni Besolí,1976-05-19,ESP,Andorra,AND
106750,Mövlud Mirəliyev,1974-02-27,UZB,Azerbaijan,AZE
106751,Elco van der Geest,1979-05-04,NED,Belgium Netherlands,BEL
106785,Sergio Andrés Camacho,1973-03-14,VEN,Colombia,COL
106794,Peter Gartmayer,1978-02-25,GER,Austria,AUT
106812,Colin Pocock,1972-06-11,ZIM,South Africa,RSA
106836,Julia Willand,1972-04-06,GER,South Africa,RSA
106837,Kathrine Maaseide,1976-12-18,FRA,Norway,NOR
106847,Svetlana Grankovskaya,1976-02-22,UKR,Russian Federation,RUS
106852,Yelena Chalykh,1974-03-25,RUS,Azerbaijan Russian Federation,AZE
106886,Josiah Ng,1980-02-02,PHI,Malaysia,MAS
106926,Martin Liška,1976-08-10,CZE,Slovakia,SVK
106939,Olivia Bunn,1979-02-18,HKG,Australia,AUS
106968,Garry Roque,1960-04-14,BER,Canada,CAN
106970,Jennifer Eicher,1962-10-10,USA,Switzerland,SUI
106973,Daniel Jocelyn,1970-09-11,AUS,New Zealand,NZL
106977,Pepo Puch,1966-01-10,AUT,Croatia,CRO
